timestamp,utilization_gpu_percent,utilization_memory_percent,memory_used_mb,power_draw_w,clock_sm_mhz,temperature_c,pstate
2026/08/19 22:54:05.860, 7, 1, 885, 48.98, 1590, 76, P0
2026/08/19 22:54:06.868, 16, 1, 885, 33.80, 585, 74, P0
2026/08/19 22:54:07.877, 18, 1, 885, 33.01, 585, 73, P0
2026/08/19 22:54:08.887, 31, 8, 885, 36.67, 585, 73, P0
2026/08/19 22:54:09.898, 40, 12, 885, 34.71, 600, 73, P0
2026/08/19 22:54:10.910, 37, 11, 885, 34.51, 585, 72, P0
2026/08/19 22:54:11.920, 33, 11, 885, 34.12, 585, 72, P0
2026/08/19 22:54:12.931, 26, 4, 885, 32.74, 585, 71, P0
2026/08/19 22:54:13.945, 33, 5, 885, 36.74, 585, 71, P0
2026/08/19 22:54:14.955, 32, 5, 885, 32.64, 870, 71, P0
2026/08/19 22:54:15.964, 22, 4, 885, 36.86, 1215, 71, P0
2026/08/19 22:54:16.975, 18, 3, 885, 45.64, 1590, 72, P0
2026/08/19 22:54:17.982, 31, 8, 885, 46.26, 1590, 72, P0
2026/08/19 22:54:18.992, 27, 2, 885, 46.16, 1590, 72, P0
2026/08/19 22:54:19.998, 32, 1, 885, 45.86, 1590, 73, P0
2026/08/19 22:54:21.005, 25, 7, 885, 63.40, 1590, 73, P0
2026/08/19 22:54:22.014, 60, 7, 885, 49.81, 1590, 73, P0
2026/08/19 22:54:23.021, 38, 9, 885, 52.30, 1590, 73, P0
2026/08/19 22:54:24.035, 13, 4, 885, 46.55, 1590, 73, P0
